TIME,ARG,AUS,AUT,BEL,BGR,BRA,CAN,CHE,CHL,COL,CRI,CZE,DEU,DNK,EA19,ESP,EST,EU27_2020,FIN,FRA,G-20,G-7,GBR,GRC,HUN,IDN,IND,IRL,ISL,ISR,ITA,JPN,KOR,LTU,LUX,LVA,MEX,NLD,NOR,NZL,OECD,OECDE,POL,PRT,ROU,RUS,SAU,SVK,SVN,SWE,TUR,USA,ZAF
1996-Q1,-0.03658936786219513,-0.13532660979432531,0.13914805112265416,0.10524572926142728,0.14639956340778948,-0.0387815482119116,-0.006219382372827376,0.1079755359947363,,,-0.33775511750862686,0.02617682995538928,0.20975882803154455,0.19488124853168554,0.189684403150169,0.08361470584745945,-0.31543064316046676,0.16315114010639942,0.07145450978610857,0.1663229928157932,,0.11717606605522324,0.06283812433965252,0.3392504116357795,0.029122850134315925,-0.30660079369240956,,,-0.14170305422604246,-0.22388017283796646,0.39073877233127874,0.32776706987202253,-0.3605597259178932,-0.32864729304308415,-0.21452600749665907,-0.3288794200301468,-0.0337072266829086,0.10908767325579127,0.09808327309052345,-0.06805284636653663,0.05670063546309567,0.1006400307072628,-0.26839857770033726,0.2643387869241751,-0.05274993995348076,,-0.39726537415330654,,-0.0004360485215366694,-0.0088198088268161,,0.0,-0.08976518174076986
1996-Q2,-0.03108736955663982,-0.14488166125855395,0.129992427297692,0.09568373554186937,0.11859079255530336,-0.06008538511248762,-0.01582149158273438,0.08860586620573052,,,-0.35239625876273717,0.01669055228984373,0.20671412714061166,0.20506029836596795,0.18073156041495864,0.07443002650266273,-0.31511354815611226,0.15437212972037528,0.05808618548118627,0.15223478894283993,,0.11253692861246378,0.04985241567624055,0.32842677950644017,0.007175665470261272,-0.29148249628293676,,,-0.14833790692448456,-0.2283539730222124,0.37410776387795064,0.3235658808573669,-0.3571004510909601,-0.35121975878605216,-0.21973926226345197,-0.3455406110699588,-0.03646013464262321,0.10363473061702777,0.08017152326026,-0.07143647154372523,0.051740506326025226,0.09080594406506037,-0.26357791955979204,0.2597197024602744,-0.05102802068599388,,-0.4085939627291859,,-0.005841752858085414,-0.030939639032215638,,0.0,-0.08774894481862017
1996-Q3,-0.01731028499286502,-0.14583960723939615,0.12320994644373062,0.09134739918009682,0.0602480261679359,-0.02963636702776018,-0.016148803090391795,0.07691488197679863,,,-0.3435933149387371,0.012196466115487858,0.2012584482440758,0.19895456325647576,0.176964176975825,0.07403259109921834,-0.2927717228695097,0.15048194013882643,0.06102723843834479,0.1489472422128939,,0.10961574558354492,0.04969450762943062,0.333008821029102,-0.002604206786060992,-0.281864403996015,,,-0.17079414038513896,-0.22554943927723947,0.36637297921025525,0.3150957522198814,-0.34859397213745513,-0.32089093203730457,-0.23620886617637948,-0.32036402747139237,-0.02805129063151046,0.10860843540127618,0.10402330196477028,-0.07034119171526765,0.04995566385053252,0.08783176558823147,-0.26322823483795377,0.2642657141539413,-0.05250986451437001,,-0.4123385978779166,,-0.0019281031938733761,-0.03465862436119327,,0.0,-0.08539517446452916
1996-Q4,-0.009581925267785785,-0.14715643295963687,0.11647889959641411,0.08888599543721831,0.02865725576353917,-0.05075030809553027,-0.01845766232892121,0.07193817466063557,,,-0.3412948199276906,0.0028266404164662973,0.19835077394611922,0.18896432411067288,0.17113102243522071,0.06902196042702524,-0.28301466278885723,0.1440137229738072,0.07209593923318103,0.14003815684758703,,0.10759083039950212,0.04703925547787691,0.3332104421714641,-0.0006151236723610509,-0.26024780817371296,,,-0.15845209387570325,-0.22081104774038796,0.3529688787963101,0.3162665830263851,-0.3421499102520551,-0.32634262427910254,-0.22926431420437288,-0.26768230395970694,-0.009270133583537898,0.10536242799788376,0.07752048733226147,-0.07472803460698252,0.048989431365068725,0.0830322050202641,-0.2973858048360296,0.2567549207947568,-0.06487660673604623,,-0.41751034758936356,,0.0051647175210263185,-0.04010849407358208,,0.0,-0.08628540435901222
1997-Q1,0.004767723719255379,-0.14739532483640527,0.11512566352742848,0.09242400706781151,-0.08460585294503709,-0.049499236413034886,-0.011787070161717317,0.07294621120341382,,,-0.3479154260380044,-0.007718031597856445,0.18657800323417195,0.1950023865876478,0.1669798874611894,0.07268904386168629,-0.25386709519791983,0.1411120307398015,0.06679404457313165,0.13700736632328514,,0.10604953299707631,0.054316302606716604,0.33245991986593193,0.0019551961925721173,-0.27927274937837154,,-0.4955465500373837,-0.1286309580183307,-0.21449514666986813,0.35011161384007305,0.31278084347411994,-0.3439150952315386,-0.31772371591918125,-0.21992413699599966,-0.2954703780211667,-0.014377011992021238,0.10977817922935085,0.09758151848197016,-0.08635774554549247,0.048474314803309326,0.08330215481369141,-0.25179528950237184,0.2666340824483351,-0.09520240034464678,,-0.4146371615620166,-0.24487740919409662,0.004117117976598195,-0.03707693684450053,,0.0,-0.08985156646698389
1997-Q2,0.0030498884227654344,-0.1347557894574214,0.10181949793735079,0.09127524817834942,-0.11166689540924324,-0.05615490556610947,-0.01703750214086508,0.06360097898066286,,,-0.3350184605088895,-0.027241897026410555,0.1828319506144469,0.1955480119669808,0.16315601575764394,0.06523475278477431,-0.22912024435254308,0.13710649169671552,0.08069362635258148,0.13179044079084345,,0.10023629636528497,0.04642837732451621,0.33298520283730415,-0.0038037367329559757,-0.2827477697473304,,-0.46992739163160824,-0.1396391831316599,-0.22537642018227677,0.3467478075216919,0.28958403049508963,-0.3255087726527939,-0.30516340373442397,-0.21513698268266168,-0.267815070821003,-0.007755323129492453,0.10365320968847769,0.104933499466898,-0.07958636499220084,0.04496237077676479,0.07984690738687128,-0.25462140888185836,0.2591961935870426,-0.12974370005014446,,-0.42541910239003267,-0.24665954842459525,0.009605798924862796,-0.04200941524888613,,0.0,-0.10023698689700566
1997-Q3,0.015479555917723431,-0.14594090077332567,0.10158901582432023,0.08761948244513462,-0.10201317448581904,-0.05620384855201621,-0.01770353560430138,0.06305357192475114,,,-0.3378296286831697,-0.04604109367992759,0.17381256139053036,0.18029013268768335,0.1583852957838756,0.06462848801249255,-0.21497841897319114,0.13178134544398112,0.08583156799376557,0.12654434618904187,,0.09631678019200596,0.04132014475500512,0.336377807094153,-0.007149891791654817,-0.2766406527065346,,-0.46144568191302726,-0.15829531998456048,-0.2369448786269137,0.34089449641099545,0.27942865814507734,-0.33005340479656775,-0.2849490122936884,-0.2044571144996472,-0.2638189307715386,-0.0008269401116249853,0.10564540303469538,0.09142687440298669,-0.07513996095819664,0.04159354951377647,0.07452820650002501,-0.2693295835686649,0.25969125045086106,-0.15857580138010885,,-0.43218083965348253,-0.24281906488004834,0.0061718552662055615,-0.04527790594434311,,0.0,-0.11058108256396704
1997-Q4,0.020352138180745882,-0.1404109970379519,0.10466870002903228,0.08463499197578006,-0.14471819769340044,-0.05742877452793049,-0.016618392752413058,0.063657321804925,,,-0.3114038954677847,-0.056823818049323016,0.17267549298933016,0.1716020575558561,0.16114619488731563,0.06977438390464474,-0.1926639817059499,0.13461808313691126,0.09832314490338323,0.12936009737580356,,0.09588461253427827,0.044575144018419444,0.33731295046338783,-0.006917223871587552,-0.29034459891532416,,-0.44568265466822643,-0.14272301721432257,-0.228248744811133,0.349157647817516,0.2711965493812958,-0.34317526852461677,-0.2747274715180694,-0.21238340208345585,-0.26037545970828146,0.014516816167540192,0.10984210241742254,0.09690596992485911,-0.09875721904358059,0.04228239172055659,0.0785500562528263,-0.24820269099311432,0.25784064642483884,-0.17334089744708603,,-0.43509513441479086,-0.2565663373614453,0.0014353082615299328,-0.035933164945018525,,0.0,-0.1176238707214301
1998-Q1,0.015567839190222088,-0.14358382703819306,0.10345943261016188,0.07728505051419354,-0.04405252882315924,-0.08834607246818837,-0.012538229957726799,0.06045087974923913,,,-0.3021376851528146,-0.06682892321461242,0.1718899888233434,0.17662221649132803,0.15797135893816439,0.06855303422795433,-0.19444066304591168,0.13178739767287784,0.08239018426488087,0.12785278989042403,-0.2201084746800075,0.0910570486467579,0.04327104008589,0.3393057734365392,-0.008599081068369152,-0.3767088311865514,,-0.4427993121786642,-0.17899637537905022,-0.2229319307807911,0.33330092008670675,0.2499897901368202,-0.4237363019722986,-0.2690520272535766,-0.20834669392650973,-0.22500312426786628,0.013635372373853372,0.11329711839525558,0.09656125739322707,-0.1098123011144354,0.036454426732873024,0.07568342741973932,-0.24288931143449632,0.2622679276304236,-0.17340444093297513,,-0.4233138151930276,-0.24894004177039708,-0.0023316686856178492,-0.04114737529461898,-0.3725671301195641,0.0,-0.1263059822446717
1998-Q2,0.025757894870690023,-0.14303755277334407,0.10547396983518187,0.07138895478323004,-0.12083131735525043,-0.0816009908633406,-0.021219880056011498,0.0631251578979608,,,-0.3104977667161659,-0.0731445986807433,0.15844775500849373,0.15982590596674662,0.15319402472675137,0.07055431567599069,-0.20948410419429742,0.12681235567751514,0.09266738719022882,0.12771640682958196,-0.2253947608721889,0.0866719279711301,0.042839760452020315,0.334507004391166,-0.003193001607643353,-0.46755734191875664,,-0.4283747702823568,-0.0929178783675173,-0.2320161625053072,0.3289481152800642,0.2365925328626428,-0.44106393278173917,-0.25841907268152164,-0.19255922614013876,-0.23560514956650902,0.012111763010135057,0.11121305213851684,0.098613161101329,-0.12433143663319601,0.03227147835474842,0.0715083631236082,-0.25406561112457116,0.26829298332734286,-0.1947688226268376,,-0.4340239883713588,-0.25792408142012135,-0.004524134114454625,-0.03692686771106235,-0.3827355504070269,0.0,-0.13410826376907803
1998-Q3,0.01025923095952308,-0.13639225556434553,0.09534455528363406,0.06185931738603223,-0.12555921280756266,-0.09136803774892233,-0.024606823309609283,0.049759741056944584,,,-0.31837290510914773,-0.08589810816777099,0.15097071818949637,0.1655844381150784,0.14619282986067272,0.06750949317248711,-0.2229392652980433,0.12015878342792785,0.099145936369057,0.12233116349481143,-0.2308043380700333,0.0823528876262003,0.03719727855993682,0.3255600788685804,-0.006716052228274094,-0.491210198259167,,-0.40191763006396064,-0.10920904327620917,-0.23641725922764056,0.3176218943002791,0.22591750986584813,-0.4361911541390291,-0.2606172465355949,-0.19041508105878258,-0.2588230498842967,0.004227354614691592,0.1072647924038348,0.06806724100446537,-0.12768369562749893,0.027577593768575603,0.0647318075629526,-0.2576176185321102,0.26686921204394043,-0.21717405489959685,,-0.44796879276666424,-0.2784120375374095,-0.008472686744537938,-0.04268501096911148,-0.39024022820492643,0.0,-0.14875015575683026
1998-Q4,-0.031593638773734334,-0.1370939207369899,0.0832242096090301,0.04805170494194755,-0.15652973253796088,-0.11941721739237554,-0.027121497091556535,0.03035642972210173,,,-0.3070922900316,-0.10113328788262077,0.1304684243957679,0.15275723761314985,0.13116222839760638,0.06240462249164214,-0.2574511350205193,0.10560914038761382,0.09518268159430399,0.1136082760886783,-0.23932358513798135,0.07618582576467148,0.031210984424097532,0.3173752086737984,-0.021457573843850497,-0.5355653748145359,,-0.4399553462902248,-0.09336939392731836,-0.24347809097146111,0.2974024057782838,0.2176268876577261,-0.4275667157751868,-0.27776667157699064,-0.2016559564811331,-0.2950333522694861,-0.010244877169430566,0.10034465060508868,0.05713889717945975,-0.12299660541328006,0.019556867811121315,0.05013259716606644,-0.26603937386729415,0.2583435430636749,-0.2314958864425405,,-0.4654975864007511,-0.2226082161648284,-0.01709221522095028,-0.049188871701002945,-0.43253349333476176,0.0,-0.16381399989300238
1999-Q1,-0.05355063279249528,-0.13880290308017962,0.08394266783706161,0.049026128267634306,-0.18947578968233714,-0.1295728579325699,-0.018566072368721542,0.021502036716494644,,,-0.3186469776602898,-0.10995230846015591,0.13256234896231422,0.15235658446652955,0.1321811469939993,0.06291951196978651,-0.27452872990631505,0.10605537169822554,0.09064100106675799,0.10972370793778286,-0.23987664128758368,0.07242713257062583,0.028078107700910238,0.31553314241995256,-0.03130691614672987,-0.49004596096803166,,-0.39655418521496966,-0.10400242731628051,-0.26116528138861383,0.29424712686726995,0.19546462101157225,-0.4070919354547984,-0.3050506161887969,-0.18501042107331944,-0.2770098730013997,-0.009226792983350052,0.1074546144610542,0.05492395636053615,-0.12336107702941579,0.01641764701409887,0.04759606377414105,-0.2742852989668343,0.2621278057444867,-0.2452699182459046,,-0.49488373703751876,-0.2656320110976753,-0.009915373220584556,-0.0460492589048096,-0.46758285160167423,0.0,-0.16408033283465784
1999-Q2,-0.07257619704229068,-0.14315072433899712,0.08592722626006388,0.05495191722327597,-0.22390663530526655,-0.1313166298420727,-0.017897585577098418,0.022791193563065804,,,-0.3120351522459175,-0.11361213132393555,0.12490021364451476,0.14984497876827163,0.13028311958865046,0.06704771847528601,-0.27308192507237283,0.10441422521264698,0.0925035005014081,0.11051940603006116,-0.23825998621298528,0.07033902770193201,0.02247697367488577,0.31718327085554954,-0.027862301886893093,-0.4982581095018812,,-0.3924146956421004,-0.13393873760437103,-0.22720638547891348,0.29039484601544263,0.19121674191961802,-0.3718558856027183,-0.3044724320558072,-0.16600755454549265,-0.2940306653112619,-0.01078827172805319,0.1108599925178364,0.04771759860964586,-0.12426378988523279,0.016123952328621627,0.04600437099599031,-0.2588227397546419,0.2596728801939179,-0.2557075091622627,,-0.49272119952359716,-0.2902792202366258,0.023969922964323764,-0.04868017846840367,-0.4669992074790814,0.0,-0.16381551152925322
1999-Q3,-0.08847347938712335,-0.14455777244206658,0.08659835949052397,0.056370850135867734,-0.24535308008183776,-0.14244439741473602,-0.015383610665340441,0.01618701850523152,,,-0.3188248917533332,-0.11713572799757976,0.12339280479836301,0.14299485589294658,0.12872190437749875,0.06724309571194098,-0.2756763179856696,0.10280568652185984,0.08719112318681166,0.10917989802246719,-0.2392965954273354,0.069033373783701,0.027686304145479568,0.3079973935650928,-0.02257065219392107,-0.5085393006989953,,-0.35923959371854597,-0.1412991561085688,-0.2357255311049098,0.28554394432100594,0.1838324189572207,-0.3574355136975349,-0.33569632724926945,-0.14639902412646855,-0.2768853584048312,-0.015689616672115214,0.11152667609003863,0.05504451105719621,-0.12261884549323732,0.015203621745766505,0.04505764251010369,-0.250485678358797,0.2564173502538569,-0.2578701686886502,,-0.4960037202877592,-0.3095478687187718,-0.015108683627675035,-0.05246463629319109,-0.47620349113540206,0.0,-0.16596516458888289
1999-Q4,-0.0887366829193601,-0.1445817414056103,0.07818927867738967,0.05128952234465434,-0.3181350100345748,-0.144500028014658,-0.01826770270110245,0.022738279531768768,,,-0.31829865514433786,-0.12326084046533925,0.11429733024461619,0.1400328493126377,0.12364648473904882,0.061668991617370494,-0.26677510780925573,0.09818193077454573,0.0851398169116564,0.10593457883075796,-0.24247956253367065,0.06482174666517615,0.02513965835284715,0.30701205977671187,-0.027339789188359553,-0.5243207895533799,,-0.3525442590634924,-0.1188232857710032,-0.23320759828603776,0.2836156215642296,0.16754252908832612,-0.3458346850901721,-0.351646479456984,-0.15722585263796862,-0.2577882257466708,-0.022199785885240075,0.1086443467168321,0.055248838997034255,-0.12559975206925245,0.01142184278339986,0.0406354028693805,-0.24609272841584318,0.24529148217869245,-0.2659689453681402,,-0.503221411205824,-0.33093071542789865,-0.014762269324451793,-0.051658102785824944,-0.4902546238536525,0.0,-0.17188170092313548
2000-Q1,-0.09575356755366826,-0.14441947336856398,0.08491665514753066,0.05476378651689906,-0.23871674003437882,-0.13053074886459726,-0.0060080187466802215,0.026541809049599685,,,-0.3129674208106952,-0.11357676902291747,0.12486403371269716,0.14612555271002847,0.1320919920883883,0.07392792929737002,-0.23307836110708635,0.10603287014179141,0.10641528955138035,0.11203197002651866,-0.2329467063994617,0.07001248440694141,0.029118438875360475,0.3071894357374907,-0.021412939263560915,-0.4969423758144269,,-0.3472156753607285,-0.12392466335468821,-0.2158310209035248,0.2915322408073573,0.18185859219202083,-0.33067256093936237,-0.32750754055688613,-0.1114894759245928,-0.2576417916127012,-0.006823445953203056,0.11124107736437683,0.06631173495107667,-0.1034388997753064,0.01761544967058981,0.047709023758907065,-0.2547409545409014,0.2636910821379512,-0.2597473358072575,,-0.47546577614575636,-0.32379757638945295,-0.007701327336779862,-0.047489872363316366,-0.48435379031069115,0.0,-0.1643072065762654
2000-Q2,-0.13011934092658084,-0.15342433184792892,0.07489148735085216,0.043787138002114645,-0.24789938576188586,-0.14411822685921472,-0.012338273174163028,0.012785386908501728,,,-0.32800338065320167,-0.12155340289700067,0.11489878253816155,0.13929939531974256,0.1226852623718635,0.0682264733151623,-0.22660272391776903,0.09722908898090754,0.0894243731029718,0.10338238615762485,-0.23937942720716787,0.0639090757489349,0.01655338238224857,0.2982122607234814,-0.030444143251785682,-0.520854226561378,,-0.3379503295370063,-0.13257709861103262,-0.20294556999591773,0.27999907281511316,0.1664858010534198,-0.3355814774205155,-0.3367061341546669,-0.13929456953464836,-0.270481619192358,-0.009765432671293262,0.10420118341273987,0.033618787324907196,-0.13262560006618074,0.01184958854811402,0.03991002259383336,-0.2611010727518561,0.24024624515071036,-0.26417275078743074,,-0.49251535773126864,-0.3322248444570959,-0.011571935114379706,-0.04246074581283743,-0.4533691819332595,0.0,-0.1732942560310633
2000-Q3,-0.13400910267292776,-0.1528359301683313,0.07937956872762175,0.047078488364514115,-0.24113122686079524,-0.1353391326923159,-0.0035544728659466784,0.019086572371162625,,,-0.3212223556361167,-0.10974220305769045,0.11332798376009112,0.1407233091174671,0.1270703032038556,0.07762624511912719,-0.21571544886501837,0.10163172793313446,0.10850585291546366,0.10827726776261581,-0.23309745302266283,0.06487883972860065,0.017948478300264803,0.3153697831885429,-0.023553773597947192,-0.49811688009909094,,-0.31047902021767015,-0.10314163207306581,-0.17462815087829053,0.28547819319943457,0.16593311656790188,-0.3097427803903656,-0.32797102519915544,-0.1253712901890882,-0.24913582543622237,-0.003351466884788934,0.1110843088855864,0.04194186377300824,-0.13052538899819854,0.015516416696278235,0.045370381555954964,-0.2584089560676057,0.2534538464210252,-0.2808237148745052,,-0.4927547721266019,-0.32763316315327673,-0.0010370427434409635,-0.03528144380240317,-0.4316251193774554,0.0,-0.1647737699588685
2000-Q4,-0.13715480057769547,-0.16286310898971745,0.0818829767317304,0.05059722029624236,-0.2383812195349373,-0.12833171629908602,-0.008053437163414223,0.02266972279265289,,,-0.31695050360257593,-0.11160034346635506,0.10392442253083534,0.1442442397963628,0.12756255495055413,0.08166839474247123,-0.199659900221568,0.1024410479931106,0.11297204208826184,0.11007836282971883,-0.23203169374889576,0.06464966052357557,0.013311691234459744,0.3232473575625585,-0.01360761530349297,-0.4759760200539702,,-0.30553759029480965,-0.10943542177787258,-0.18292360604710467,0.2938063089163867,0.16941183796440829,-0.3192022052594199,-0.31705010020752944,-0.12354137092053286,-0.26646001298731026,-0.016206782610794335,0.1177882764872411,0.03612551469506986,-0.12950143179481355,0.014858493481282764,0.04562683484868568,-0.23369523278701365,0.2539158655245206,-0.28034538478781723,,-0.4978703135676583,-0.328249946053365,-0.000190489539825478,-0.04425277746983003,-0.4406515549938854,0.0,-0.16251169771515794
2001-Q1,-0.13266384092847883,-0.14984033396811913,0.08349115963518106,0.054016738186938085,-0.22769814780261655,-0.12139468268089448,8.493786150598481e-05,0.025774609437995366,,,-0.3014255515936828,-0.0972403207758834,0.12672227957242388,0.13618350151427805,0.1401516425867344,0.09508585250193047,-0.18242012697816623,0.11388099507498417,0.12264353142956086,0.11879159995219446,-0.2244803906713626,0.0711578559787931,0.03037184460454867,0.33843626443638897,-0.001592057017741233,-0.4802716485661911,,-0.29453661765143924,-0.12104211607422677,-0.19073255745946138,0.3019569270736895,0.1776926106631178,-0.30416529669161285,-0.28562502806397916,-0.10501271851462946,-0.24214023747725122,-0.012661466035465807,0.12172874083085805,0.050612417543971056,-0.13513899527154027,0.020545893694276174,0.05450919641044649,-0.24625167344090748,0.2536400617911978,-0.2519877399099091,,-0.49157799998430596,-0.31833336616322416,0.014662590375177587,-0.03668681850222644,-0.4837387003392988,0.0,-0.15318275678487137
2001-Q2,-0.1468251724945686,-0.14740813997765034,0.0767445789265091,0.04836803880778984,-0.2238512471703764,-0.13160040454845756,-0.003052311736176705,0.022622908234240846,,,-0.305210306354768,-0.10028948661157866,0.12042900657999578,0.1352248976370083,0.13543933995466695,0.09662129783155926,-0.1873365836644867,0.1091936641129303,0.11203652054299784,0.11416012985224988,-0.22568112045076472,0.06787143428826337,0.032874705492516476,0.32994314389115953,0.0012800401284147611,-0.4759232044290709,,-0.28754074625305215,-0.08512711417438901,-0.20254596029616234,0.2932138310587824,0.16693278393958266,-0.29708866068181017,-0.29317602621060246,-0.13095772769550873,-0.1938337496547371,-0.024045248062002145,0.12094416554974607,0.043006059545076525,-0.11019748954410069,0.01644976992284075,0.0480649080795752,-0.2564607823602234,0.2574396480104886,-0.24852357536942904,,-0.4971509800804217,-0.31360249479056446,0.011924095337453089,-0.04357033845158931,-0.5424975199432813,0.0,-0.15402464516437409
2001-Q3,-0.1902387998615085,-0.13129347619590082,0.08272382968573933,0.05061920055251434,-0.2064906572338261,-0.13497457871926244,0.00044032751430034267,0.023665557785139235,,,-0.2895031320256267,-0.09154357786232037,0.12284357937368995,0.14832210573064852,0.14092586325221568,0.11005737580178643,-0.1628459271182221,0.11529732196415576,0.12560683988023857,0.12160155590825639,-0.21944916268764292,0.06888717789161891,0.04496983177670533,0.35018409853611043,0.013584723749840322,-0.47155682997849846,,-0.2810408440922414,-0.10008599180947808,-0.2087189046665694,0.2949592441044748,0.1608482946882912,-0.27951805012690034,-0.26840278968459064,-0.11179299938434983,-0.22034014539559443,-0.019630082603066867,0.12683954249808593,0.05939917409683915,-0.10809538035267963,0.020184916184846635,0.056170864565498135,-0.24437922378716515,0.2630608694194434,-0.22476908756078284,,-0.49273651068333413,-0.30526631884342237,0.02194412103298493,-0.03570378855845213,-0.5156986470597098,0.0,-0.14721337937586831
2001-Q4,-0.2515934238818298,-0.1220378575246448,0.08337665158024876,0.046901845202167,-0.19593604318942326,-0.13516219600073587,0.0037901635038890547,0.020413171045793987,,,-0.28561906526793823,-0.087704292124128,0.11907543562510092,0.1436279945860539,0.13942426906192562,0.11423261651071037,-0.15105758402730984,0.1142582117558879,0.12047453797454999,0.11865634292894267,-0.21800229771195134,0.06733024960789358,0.04595496757846984,0.3501253488692786,0.019404355686797103,-0.4602131779067742,,-0.2687174277491664,-0.050599775701066996,-0.21744391000543128,0.29144447821466013,0.1550585550363266,-0.2647657319631538,-0.24576851145639012,-0.09233188966032468,-0.19016328576879982,-0.027036500600828184,0.12733950427008356,0.0653339316455952,-0.09596578611819684,0.019143181766033024,0.053939095037479845,-0.2437454441317124,0.27423428802395833,-0.21909345504764755,,-0.49520111030088376,-0.2867520837489552,0.028767978766120805,-0.029296620049056976,-0.5556082116333552,0.0,-0.14227379884408187
2002-Q1,-0.31086798656045644,-0.1232315627755094,0.08146241690166,0.04675399831232152,-0.18855849207057584,-0.13041219432302853,0.009816224123153638,0.014348839096396837,,,-0.2894146186362434,-0.09784368041078295,0.10508184581543922,0.1345851421259221,0.13131297176883994,0.10977150785639367,-0.1527113557205162,0.10646155929078738,0.11521177833570562,0.11357008533869184,-0.2196223335649119,0.06369893913417446,0.04166626420637165,0.3495416176772759,0.03316448292576535,-0.4568030236708114,,-0.2537426739410913,-0.12336244796139173,-0.22154177028681765,0.28228981736010894,0.148128548290126,-0.2483463812593305,-0.25176669544696395,-0.08837324011380687,-0.19937228400232865,-0.042387667224883074,0.11251188269373902,0.04629383155874667,-0.0926251910032505,0.016299685155359178,0.048942866220320624,-0.2509888152711488,0.26730355194106004,-0.20579010565107847,,-0.5262606503572633,-0.2923614466259492,0.03348877334352984,-0.03906266739898889,-0.5096376320707718,0.0,-0.1380884331882246
2002-Q2,-0.31267614444559566,-0.11265522986264198,0.0790614069931328,0.04923704200768064,-0.17908407580014174,-0.12229718456093863,0.009653594664618126,0.009082260586732005,,,-0.2809494601663056,-0.09905969692838035,0.1032508882128198,0.1284468792735547,0.13075548062216047,0.1118488543672651,-0.12404109996340917,0.10624605389888053,0.12256627287298993,0.1123690285521306,-0.21554249987061613,0.06343775095748683,0.040678419147618605,0.3656403323257811,0.03219702522765555,-0.4500697175369477,,-0.25298022603622083,-0.09234668676277913,-0.22296359576849945,0.28087683484654047,0.14941999859759658,-0.23642631998118713,-0.22837792691253522,-0.07727733907016354,-0.160516262281174,-0.03949599204305443,0.10994940799250141,0.06081961257402835,-0.08987365671492764,0.017968134596375585,0.05050743846836703,-0.24773921109383146,0.2566139427108771,-0.20138807762114297,,-0.5167426065974556,-0.28832931357184055,0.02644119661069233,-0.030046364608403486,-0.4773814659909994,0.0,-0.1320906634342176
2002-Q3,-0.3163673112213514,-0.11360868794075696,0.07877778673070868,0.05014082838550049,-0.16868835824119532,-0.11482108749081821,0.013835003598294371,0.006350945128845709,,,-0.2754601711245179,-0.09769080427576338,0.10393422644202222,0.12740577984861812,0.1304615538100249,0.11355869537112007,-0.10853137771980492,0.10630152726844866,0.11694226652724193,0.11162532829581462,-0.21155785282178652,0.06350429928902912,0.04384487863233488,0.3669643770852531,0.03756335951908696,-0.44175193607236185,,-0.23500414235020184,-0.1017726443262097,-0.2264816687127169,0.278536795330278,0.14815605593043557,-0.22084570449744767,-0.21564738411378315,-0.09476910772347491,-0.15864983765016838,-0.037033696738534516,0.1070649927497982,0.04143152247180648,-0.07868847998299788,0.018796100763821322,0.05130428498278583,-0.23985951712979237,0.24763181551878155,-0.20180095667008402,,-0.5058596602037913,-0.27066768981502154,0.033388729823141006,-0.029350542409912528,-0.46837739269917744,0.0,-0.12835719442051197
2002-Q4,-0.30777535288774605,-0.1079057893587807,0.07888389032054466,0.05233688647138912,-0.16037145240452144,-0.10471150875534097,0.01775917693095863,0.000913795242300175,,,-0.2744981933896966,-0.09209784369126783,0.10099369946507863,0.12255305773656922,0.13054905011857088,0.11959024697661214,-0.1027834466901627,0.1065112775878605,0.12462079191440889,0.11022874268776128,-0.20721492630211102,0.06410856761535921,0.050851821083313986,0.3730874305960885,0.045807957366942986,-0.43254627029731996,,-0.22910550749585745,-0.08052669309253968,-0.23023534268579748,0.28078404854792094,0.14920741723509146,-0.21147897347188138,-0.20543004305322565,-0.09786948371219584,-0.12193187972480857,-0.03546688691812783,0.10701334987132505,0.051114203373051836,-0.0578088852044667,0.02033196953061278,0.05299537374549956,-0.24010592610253578,0.2385925707471337,-0.18590241463063428,,-0.4923190439330378,-0.26536270251718896,0.048567473973696984,-0.028288089202515465,-0.4639113068872516,0.0,-0.12324596069003046
2003-Q1,-0.2770237987903217,-0.1123953442632688,0.07466599607411428,0.04415415637641651,-0.15207844843787388,-0.12272943708487816,0.01774484977918167,-0.011620451470206739,-0.2679625767960152,,-0.26808416584840344,-0.08706312153155604,0.08038569651714766,0.12236549053451728,0.12149225554072807,0.12332207797431316,-0.08580050905860404,0.09864451835430277,0.1100812426368778,0.1063224265889362,-0.20589354570189755,0.060353913901983525,0.05193531511807681,0.388154855282532,0.048598258090338575,-0.42511189003990246,,-0.2493918501920902,-0.07134014526532617,-0.22489560244572182,0.27131848493023014,0.14450854093960697,-0.22362472094572183,-0.16428550461979885,-0.11303918570136862,-0.11890750968485353,-0.038868871666981164,0.10165444722847994,0.04581953372484193,-0.05735490298548296,0.017095866859084374,0.04760573167585136,-0.2420253100206926,0.23411008042000514,-0.20809103639162885,-0.17799324605010813,-0.47492346578247036,-0.25329220821874543,0.042656166384777094,-0.023048038897806933,-0.455058673212549,0.0,-0.11956712969263972
